author,post_time,topic,time_info,content,has_photo,has_video,like_count,reply_count,repost_count,share_count,view_count,followers_count,post_url,scrape_time,emojis,emoji_count,lang,scrape_time_origin,post_weekday,post_hour,viral,has_question,has_exclaim,is_subjective,sent_score_avg,sent_label_avg,sentiment_score,sentiment_label,is_subjective_post,is_satire_humor_simple,person_view,person_view_encoded
rejiya1575,2025年04月27日 19:53,,1小時,Hasbunallahu Wa Ni’mal Wakeel,False,False,0,0,0,0,188,36697,https://www.threads.net/@rejiya1575/post/DI8vRX5yS_w,2025年04月27日 19:53,,0,sw,2025-04-27 19:53:00,Sunday,19,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
malihabano22,2025年04月27日 01:51,malihabano22,19小時,I think I can use this app to post my weird thoughts,False,False,40,15,1,1,3087,19,https://www.threads.net/@malihabano22/post/DI6zcbCNioJ,2025年04月27日 01:51,,0,en,2025-04-27 01:51:00,Sunday,1,0,False,False,False,0.5,neutral,0.5,neutral,True,False,1st,0
hall.ie453,2025年04月27日 15:17,This message is for you,6小時,do you really love me? ❤️,False,False,17,7,1,0,563,1286,https://www.threads.net/@hall.ie453/post/DI8PqA9ILVA,2025年04月27日 15:17,❤,1,en,2025-04-27 15:17:00,Sunday,15,0,True,False,False,0.56,neutral,0.62,neutral,True,False,2nd,1
_saishoka_,2025年04月26日 22:32,,22小時,Your nikkah is coming your Job is coming Your blessings Are coming. Trust in his plan. 🥹❤️,False,False,619,14,86,1,11000,154,https://www.threads.net/@_saishoka_/post/DI6coyuTt51,2025年04月26日 22:32,🥹❤,2,en,2025-04-26 22:32:00,Saturday,22,1,False,False,False,0.56,neutral,0.5599999999999999,neutral,False,False,none,4
ayesha.s24,2025年04月27日 03:24,,18小時,I don’t know how many times I survived myself without telling anyone.,False,False,40,19,0,1,1542,1055,https://www.threads.net/@ayesha.s24/post/DI6-Dm_hogR,2025年04月27日 03:24,,0,en,2025-04-27 03:24:00,Sunday,3,0,False,False,False,0.5,neutral,0.5,neutral,False,False,1st,0
divya_rani_101_,2025年04月27日 17:06,,4小時,I like your profile photo 😍❤️,False,False,4,1,0,0,457,112,https://www.threads.net/@divya_rani_101_/post/DI8cN-Hxwk6,2025年04月27日 17:06,😍❤,2,en,2025-04-27 17:06:00,Sunday,17,0,False,False,False,0.62,neutral,0.62,neutral,True,False,none,4
iubaidrajput,2025年04月26日 23:10,,22小時,"I am so in love with this beautiful quote; ""When you ask ALLAH for flowers, don't be surprised if He sends rain first.""",False,False,86,0,8,0,1393,351,https://www.threads.net/@iubaidrajput/post/DI6hE1LoDhN,2025年04月26日 23:10,,0,en,2025-04-26 23:10:00,Saturday,23,0,False,False,False,0.5,neutral,0.5,neutral,True,False,mixed,3
jacubinthecut,2025年04月27日 12:07,,9小時,i lost my vape. 42 injured. 7 dead. 12 missing,False,False,1642,39,286,69,38000,3145,https://www.threads.net/@jacubinthecut/post/DI756OyRyxJ,2025年04月27日 12:07,,0,en,2025-04-27 12:07:00,Sunday,12,1,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
zeruruuuu,2025年04月27日 13:11,,8小時,"Hello I’m new to threads, hope we can be friends 🌸",False,False,12,2,1,0,1418,7,https://www.threads.net/@zeruruuuu/post/DI8BQo1piZ1,2025年04月27日 13:11,🌸,1,en,2025-04-27 13:11:00,Sunday,13,0,False,False,False,0.5,neutral,0.5,neutral,True,False,1st,0
chenellerenee_,2025年04月27日 11:20,,10小時,"My kid just surviving off cheese sticks, yogurt & nuggets 😭",False,False,4,0,2,0,10000,348,https://www.threads.net/@chenellerenee_/post/DI70icfxC2H,2025年04月27日 11:20,😭,1,en,2025-04-27 11:20:00,Sunday,11,1,False,False,False,0.47,neutral,0.47,neutral,False,False,none,4
mrjames5925,2025年04月27日 18:48,,2小時,Can I follow you beautiful ❤️,False,False,30,8,0,0,818,38910,https://www.threads.net/@mrjames5925/post/DI8n2rhsinB,2025年04月27日 18:48,❤,1,en,2025-04-27 18:48:00,Sunday,18,0,False,False,False,0.62,neutral,0.62,neutral,True,False,mixed,3
violetexquisite,2025年04月27日 19:22,,2小時,Will you marry me 🤔 plzzz,False,False,3,1,0,0,910,4257,https://www.threads.net/@violetexquisite/post/DI8rt9JuURU,2025年04月27日 19:22,🤔,1,af,2025-04-27 19:22:00,Sunday,19,0,False,False,False,0.5,neutral,0.5,neutral,False,False,2nd,1
humi_6240,2025年04月27日 15:15,,6小時,Mai sirf social media mein social hoon Real life mai miloge toh side se Nikal jaungi 🤣,False,False,18,4,1,0,1120,2653,https://www.threads.net/@humi_6240/post/DI8PhUQzchr,2025年04月27日 15:15,🤣,1,tl,2025-04-27 15:15:00,Sunday,15,0,False,False,False,0.62,neutral,0.62,neutral,False,False,none,4
maryasinterlude,2025年04月27日 17:21,,4小時,"When Allah is by your side, even your smallest beginnings are filled with endless barakah.",False,False,1,0,0,0,23,2,https://www.threads.net/@maryasinterlude/post/DI8d5buC1Y_,2025年04月27日 17:21,,0,en,2025-04-27 17:21:00,Sunday,17,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
iubaidrajput,2025年04月26日 22:15,,23小時,Relationship with ALLAH is the best.,False,False,53,0,2,0,972,351,https://www.threads.net/@iubaidrajput/post/DI6axIiIFUc,2025年04月26日 22:15,,0,en,2025-04-26 22:15:00,Saturday,22,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
fallahkhandpk,2025年04月27日 19:42,,1小時,In this app all girls is single but why not any single girl left me . I need really friendship.💕💘❤,False,False,0,0,0,0,21,14,https://www.threads.net/@fallahkhandpk/post/DI8t_X8t8bp,2025年04月27日 19:42,💕💘❤,3,en,2025-04-27 19:42:00,Sunday,19,0,False,False,False,0.62,neutral,0.62,neutral,True,False,1st,0
minahilfaisal30,2025年04月27日 12:39,,8小時,Never depend on anyone for making u happy find your happiness in yourself✨🐣🌹,False,False,9,5,0,1,501,112,https://www.threads.net/@minahilfaisal30/post/DI79oR2M7Ij,2025年04月27日 12:39,✨🐣🌹,3,en,2025-04-27 12:39:00,Sunday,12,0,False,False,False,0.53,neutral,0.53,neutral,True,False,none,4
i9ixic_,2025年04月27日 20:12,,1小時,ليتني سمعت كلام امي قالت اقطعيها وقلت لا يمه اعرفها بس صرت معرف عنها شي,False,False,1,0,0,0,84,6,https://www.threads.net/@i9ixic_/post/DI8xeDms6bD,2025年04月27日 20:12,,0,ar,2025-04-27 20:12:00,Sunday,20,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
soph.iajac,2025年04月27日 18:00,This message is for you,3小時,I simply love you a lot 💕💕,False,False,10,0,0,0,764,150,https://www.threads.net/@soph.iajac/post/DI8iZZ7tc9N,2025年04月27日 18:00,💕💕,2,en,2025-04-27 18:00:00,Sunday,18,0,False,False,False,0.62,neutral,0.62,neutral,True,False,2nd,1
muhsin.afridi.737,2025年04月27日 14:28,,7小時,"Ya Allah, I'm tired , but I trust you.",False,False,16,0,0,0,596,6964,https://www.threads.net/@muhsin.afridi.737/post/DI8KI4DTBHd,2025年04月27日 14:28,,0,en,2025-04-27 14:28:00,Sunday,14,0,False,False,False,0.5,neutral,0.5,neutral,True,False,1st,0
haze_l4694,2025年04月27日 14:57,This message is for you,6小時,Do you ever think about me?,False,False,13,8,0,1,228,1004,https://www.threads.net/@haze_l4694/post/DI8NdqPI8s_,2025年04月27日 14:57,,0,en,2025-04-27 14:57:00,Sunday,14,0,True,False,False,0.5,neutral,0.5,neutral,True,False,2nd,1
miloudbarid,2025年04月27日 19:52,,1小時,تعارف قصد زواج وشكرا للجميع,False,False,0,0,0,0,36,0,https://www.threads.net/@miloudbarid/post/DI8vInoovDx,2025年04月27日 19:52,,0,ar,2025-04-27 19:52:00,Sunday,19,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
hall.ie453,2025年04月27日 15:17,This message is for you,6小時,"Text me back, i miss you.❣️",False,False,16,3,0,0,469,1287,https://www.threads.net/@hall.ie453/post/DI8PuzjIeCG,2025年04月27日 15:17,❣,1,en,2025-04-27 15:17:00,Sunday,15,0,False,False,False,0.5,neutral,0.5,neutral,True,False,1st,0
tumhari_piyari,2025年04月27日 18:44,,2小時,Who believes that Jesus Christ exists?,False,False,1,0,0,0,89,34917,https://www.threads.net/@tumhari_piyari/post/DI8nZtfyKIC,2025年04月27日 18:44,,0,en,2025-04-27 18:44:00,Sunday,18,0,True,False,False,0.5,neutral,0.5,neutral,False,False,none,4
iamtaneeyahlaanandi,2025年04月27日 19:33,anxietythreads,1小時,Don’t waste anymore of your good days anticipating a bad day! Amen & Happy Sunday loves 🖤,False,False,6,0,0,0,4017,654,https://www.threads.net/@iamtaneeyahlaanandi/post/DI8tBxaxZPu,2025年04月27日 19:33,🖤,1,en,2025-04-27 19:33:00,Sunday,19,0,False,True,False,0.5,neutral,0.5,neutral,True,False,none,4
alyx.aric.usa,2025年04月27日 20:09,,1小時,Quiero amistades cristianas ❤️,False,False,2,1,0,0,260,7305,https://www.threads.net/@alyx.aric.usa/post/DI8xGHgsdvf,2025年04月27日 20:09,❤,1,es,2025-04-27 20:09:00,Sunday,20,0,False,False,False,0.62,neutral,0.62,neutral,False,False,none,4
freyarobinson323,2025年04月27日 17:29,This message is for you,4小時,do you really love me? 💖,False,False,12,4,1,1,241,253,https://www.threads.net/@freyarobinson323/post/DI8exrxNhdk,2025年04月27日 17:29,💖,1,en,2025-04-27 17:29:00,Sunday,17,0,True,False,False,0.56,neutral,0.62,neutral,True,False,2nd,1
156.ccx,2025年04月27日 13:19,,8小時,按愛心 我去追你哀居💕,False,False,228,7,0,0,3102,10,https://www.threads.net/@156.ccx/post/DI8CJvxpcOH,2025年04月27日 13:19,💕,1,Ch,2025-04-27 13:19:00,Sunday,13,0,False,False,True,0.84182819545269,positive,0.8356391769647598,positive,True,False,mixed,3
huangqingyun95,2025年04月27日 19:09,,2小時,突然好想幫別人口🥵🥵🥵,False,False,2,1,0,0,227,213,https://www.threads.net/@huangqingyun95/post/DI8qQzZzKOU,2025年04月27日 19:09,🥵🥵🥵,3,Ch,2025-04-27 19:09:00,Sunday,19,0,False,False,True,0.69571905374527,positive,0.682543289065361,positive,True,False,none,4
oeee027,2025年04月27日 20:05,马来西亚🇲🇾,1小時,马来西亚🇲🇾女孩 名字：yinying 身高：166 体重：47kg 状态：单身 生日：10.6 优点：会煮饭 会分享 喜欢运动 喜欢看风景 喜欢海边 喜欢看戏 缺点：有点色😍 新加坡🇸🇬马来西亚🇲🇾,False,False,41,10,0,0,1263,255,https://www.threads.net/@oeee027/post/DI8wq-ySImC,2025年04月27日 20:05,😍,1,Ch,2025-04-27 20:05:00,Sunday,20,0,False,False,False,0.959127004146576,positive,0.9591269832849503,positive,False,False,none,4
__chihhh__,2025年04月27日 20:31,,1小時,我快笑死 現場3萬人不知道是在笑NMIXX很美還是若熙笑嘻嘻了 更不知道是「為什麼NMIXX可以」還是「為什麼若熙可以」了 看看那個嘴角😍,False,False,525,3,5,14,13000,152,https://www.threads.net/@__chihhh__/post/DI8zr7uTe5p,2025年04月27日 20:31,😍,1,Ch,2025-04-27 20:31:00,Sunday,20,1,False,False,True,0.822625444531441,positive,0.4345351827144623,neutral,True,True,1st,0
en_nswer,2025年04月27日 21:13,,40分鐘,"好消息NMIXX唱了戀愛ing 但是在直播中 1,",False,False,1226,1,113,83,9160,2115,https://www.threads.net/@en_nswer/post/DI84V_TzC2x,2025年04月27日 21:13,,0,Ch,2025-04-27 21:13:00,Sunday,21,0,False,False,True,0.930114060640335,positive,0.9055323898792267,positive,True,False,none,4
rank.first24,2025年04月27日 21:12,NMIXX,40分鐘,Bae說我們的應援真的很讚！ Jiwoo說真的很大聲，她們都聽到了！,False,False,836,1,31,24,5815,398,https://www.threads.net/@rank.first24/post/DI84TCtzJRp,2025年04月27日 21:12,,0,Ch,2025-04-27 21:12:00,Sunday,21,0,False,True,True,0.930490911006928,positive,0.9453491866588593,positive,True,True,mixed,3
kawai_1023,2025年04月26日 22:38,,23小時,還在球場外等我們的球迷朋友們請三思,False,False,1852,40,4,78,52000,66794,https://www.threads.net/@kawai_1023/post/DI6dGpmyqnu,2025年04月26日 22:38,,0,Ch,2025-04-26 22:38:00,Saturday,22,1,False,False,True,0.124755531549454,negative,0.09390529990196228,negative,True,False,1st,0
tsna.ig,2025年04月27日 20:42,NMIXX,1小時,中職史上首見！大勢女團「NMIXX」大巨蛋開球全場歡呼 ft. DJB eSIM 謝謝DJB的拍攝邀約～🤩🤩 各位NSWER今天開心嗎🤩@djbintlcnmixx_official,False,False,393,0,11,12,5439,23020,https://www.threads.net/@tsna.ig/post/DI802mHhI7H,2025年04月27日 20:42,🤩🤩🤩,3,Ch,2025-04-27 20:42:00,Sunday,20,0,False,True,False,0.922108257412911,positive,0.8844839197397232,positive,True,True,none,4
neptunehae_elf,2025年04月27日 20:56,李東海李東海李東海,57分鐘,好幸福好值得發瘋的夜晚 值得我記得一輩子 謝謝哥倆讓我的追星生涯又多一次飯撒 值得暈一輩子了吧 我要謝謝台灣 我真的所有追星的好運都在台灣 經過澳門跑票事件 那時讓我一度焦慮到發瘋 特別感謝我台灣寶貝海妹 他見證了我澳門場的落魄 跟我換了第二排過道位 又給我一個可愛的小東西我才可以給東海 也謝謝雞雞朋友給我的影片 我愛台灣 我愛東海 我愛suju 😍😍😍,False,False,638,28,22,49,6609,1673,https://www.threads.net/@neptunehae_elf/post/DI810KsBPjN,2025年04月27日 20:56,😍😍😍,3,Ch,2025-04-27 20:56:00,Sunday,20,0,False,False,True,0.906350345611572,positive,0.9012474876642227,positive,True,False,mixed,3
ecilalice_03,2025年04月27日 20:56,,57分鐘,NMIXX的第二次開球體驗🔓 各大站姐都有來真是太好了 cr.logo,False,False,319,0,9,1,2625,209,https://www.threads.net/@ecilalice_03/post/DI82e4bycCp,2025年04月27日 20:56,🔓,1,Ch,2025-04-27 20:56:00,Sunday,20,0,False,False,True,0.994460135698319,positive,0.9947550892829895,positive,True,False,none,4
laly._.166,2025年04月27日 20:21,,1小時,不會談 就別談了 不要來傷害我們這種專一的女生,False,False,824,0,95,25,10000,23,https://www.threads.net/@laly._.166/post/DI8ye-nSBCU,2025年04月27日 20:21,,0,Ch,2025-04-27 20:21:00,Sunday,20,1,False,False,True,0.103437721729279,negative,0.013065487146377563,negative,True,False,1st,0
linlinlin3114,2025年04月27日 21:36,,18分鐘,統測？...啊，沒考過,False,False,1,0,0,0,10000,0,https://www.threads.net/@linlinlin3114/post/DI87EcHpp9W,2025年04月27日 21:36,,0,Ch,2025-04-27 21:36:00,Sunday,21,1,True,False,False,0.896723821759224,positive,0.2311767041683197,negative,False,False,none,4
210_yumeko,2025年04月27日 20:20,東海岸 east coast,1小時,繼上次曺圭賢爸媽坐後面 這次換李東海媽媽坐後面 海海還送媽媽花🥺🥺🥺,False,False,541,1,51,114,7503,97,https://www.threads.net/@210_yumeko/post/DI8yWMizYbz,2025年04月27日 20:20,🥺🥺🥺,3,Ch,2025-04-27 20:20:00,Sunday,20,0,False,False,False,0.799159178733826,positive,0.7813237196207046,positive,False,False,none,4
mixxan_19,2025年04月27日 20:16,,1小時,道歉公告： 感謝所有錄下高清畫面+完美應援聲的恩瑟 我在錄影跟大爆喊破喉嚨之間選擇了後者 所以0個影片可以分享 不好意思（？） 無論是NMIXX還是NSWER 我愛大家😭我替你們感到驕傲😭😭😭🩵 好想大喊看到了嗎這就是我們NMIXX！！！！💥,False,False,242,4,5,1,3333,303,https://www.threads.net/@mixxan_19/post/DI8x5LRzsvO,2025年04月27日 20:16,😭😭😭😭🩵💥,6,Ch,2025-04-27 20:16:00,Sunday,20,0,True,True,True,0.652023663918177,neutral,0.7084442108869552,positive,True,True,mixed,3
eunhyuk_kelly,2025年04月27日 21:34,,21分鐘,剛剛還沉浸在李東海有多可愛都要爬牆了😍😍 李赫宰一出來 抱歉，我馬上回家⋯,False,False,403,14,5,7,3609,4569,https://www.threads.net/@eunhyuk_kelly/post/DI860GsJvyk,2025年04月27日 21:34,😍😍,2,Ch,2025-04-27 21:34:00,Sunday,21,0,False,False,True,0.952950273156166,positive,0.9457423102855682,positive,True,False,1st,0
z1unn.__,2025年04月27日 20:27,統測牲,1小時,114統測生到此結束,False,False,424,2,0,3,4948,514,https://www.threads.net/@z1unn.__/post/DI8zIkxyVTG,2025年04月27日 20:27,,0,Ch,2025-04-27 20:27:00,Sunday,20,0,False,False,False,0.141133159399033,negative,0.08202528953552246,negative,False,False,none,4
xin.0729_,2025年04月27日 13:09,,8小時,和姊妹來一場說走就走的濟州島自駕遊吧🇰🇷,False,False,1770,3,13,221,33000,52183,https://www.threads.net/@xin.0729_/post/DI8BAsdPc0-,2025年04月27日 13:09,,0,Ch,2025-04-27 13:09:00,Sunday,13,1,False,False,False,0.916343927383423,positive,0.8673225343227386,positive,False,False,none,4
vpz74483650,2025年04月27日 15:10,vpz74483650 马来西亚🇲🇾新加坡🇸🇬,6小時,脆上到底多少 malaysia 人 ？？ 不是马来西亚人不要按马来西亚🇲🇾新加坡🇸🇬,False,False,3,0,0,0,115,1,https://www.threads.net/@vpz74483650/post/DI8O33hvGmz,2025年04月27日 15:10,,0,Ch,2025-04-27 15:10:00,Sunday,15,0,True,False,False,0.155452713370323,negative,0.12241694331169128,negative,False,False,none,4
1949_kuo,2025年04月27日 20:06,NMIXX,1小時,NMIXX in Taipei Dome❤️‍🔥 台北大巨蛋,False,False,595,1,61,37,6816,1132,https://www.threads.net/@1949_kuo/post/DI8wzjAydNz,2025年04月27日 20:06,❤🔥,2,Ch,2025-04-27 20:06:00,Sunday,20,0,False,False,False,0.940447233319283,positive,0.9404471498727798,positive,False,False,none,4
roydeppner55419,2025年04月27日 18:58,,2小時,I'm completely lost in this movie; I can't look away!,False,False,137,4,2,9,4549,141,https://www.threads.net/@roydeppner55419/post/DI8o_1FxpCq,2025年04月27日 18:58,,0,en,2025-04-27 18:58:00,Sunday,18,0,False,True,False,0.5,neutral,0.5,neutral,False,False,1st,0
aaa_appleday,2025年04月27日 20:09,,1小時,「我會負責讓大家幸福的，大家也要在各自的人生努力喔」 謝謝李東海 好想永遠愛你,False,False,397,5,33,14,5722,266,https://www.threads.net/@aaa_appleday/post/DI8xJyKzAJp,2025年04月27日 20:09,,0,Ch,2025-04-27 20:09:00,Sunday,20,0,False,False,True,0.875753074884415,positive,0.8395155072212219,positive,True,False,mixed,3
le.le_0612.hsuan,2025年04月27日 20:13,NMIXX,1小時,今天賺爛了大巨蛋🥳🥳nmixx_officialNmixx-know about me,False,False,71,0,0,7,2458,134,https://www.threads.net/@le.le_0612.hsuan/post/DI8xknUBDYw,2025年04月27日 20:13,🥳🥳,2,Ch,2025-04-27 20:13:00,Sunday,20,0,False,False,True,0.801471255421638,positive,0.7999944818019866,positive,True,False,none,4
qiuzomi,2025年04月27日 20:02,,1小時,統測結束了就代表開始倒數畢業ㄌ,False,False,464,1,1,3,4642,514,https://www.threads.net/@qiuzomi/post/DI8wXzKA0yF,2025年04月27日 20:02,,0,Ch,2025-04-27 20:02:00,Sunday,20,0,False,False,False,0.103074669837952,negative,0.17552322149276733,negative,False,False,none,4
__zzzol__,2025年04月27日 21:16,,42分鐘,國蛋演出真的太屌了過了一天還是一直回味,False,False,54,2,0,1,2958,93,https://www.threads.net/@__zzzol__/post/DI84xDYy4Y2,2025年04月27日 21:16,,0,Ch,2025-04-27 21:16:00,Sunday,21,0,False,False,True,0.995994836091995,positive,0.9956876933574677,positive,True,False,none,4
may321888,2025年04月27日 17:50,MuaChat交友日記,4小時,約跑居然約到了閨蜜的男友 剛打開門的時候兩個人都很尷尬 但也是打完之後才知道原來閨蜜一直都吃得很好 回家後發現腿都紅了,False,False,19,0,0,0,927,5498,https://www.threads.net/@may321888/post/DI8hNxeSQcw,2025年04月27日 17:50,,0,Ch,2025-04-27 17:50:00,Sunday,17,0,False,False,True,0.888407468795776,positive,0.8120646178722382,positive,True,False,none,4
