author,post_time,topic,time_info,content,has_photo,has_video,like_count,reply_count,repost_count,share_count,view_count,followers_count,post_url,scrape_time,emojis,emoji_count,lang,scrape_time_origin,post_weekday,post_hour,viral,has_question,has_exclaim,is_subjective,sent_score_avg,sent_label_avg,sentiment_score,sentiment_label,is_subjective_post,is_satire_humor_simple,person_view,person_view_encoded
knews_taiwan,2025年04月28日 18:48,,23分鐘,北市國小女師校園內墜樓亡！ 學童家長聞巨響嚇壞,False,False,6,2,0,1,1835,8457,https://www.threads.net/@knews_taiwan/post/DI_MnutyIL4,2025年04月28日 18:48,,0,Ch,2025-04-28 18:48:00,Monday,18,0,False,True,False,0.4890256524086,neutral,0.8484,positive,False,True,none,4
156.ccx,2025年04月27日 13:19,,8小時,按愛心 我去追你哀居💕,False,False,228,7,0,0,3102,10,https://www.threads.net/@156.ccx/post/DI8CJvxpcOH,2025年04月27日 13:19,💕,1,Ch,2025-04-27 13:19:00,Sunday,13,0,False,False,True,0.84182819545269,positive,1.0,positive,True,False,mixed,3
nswerisu,2025年04月27日 23:11,,19小時,我現在是顆酸葡萄 沒看到NMIXX 今天去比賽還歐飛：）,False,False,17,0,0,0,692,1128,https://www.threads.net/@nswerisu/post/DI9F6QVhkHT,2025年04月27日 23:11,,0,Ch,2025-04-27 23:11:00,Sunday,23,0,False,False,True,0.158233493566513,negative,0.8758,positive,True,False,1st,0
hoppeko_chan,2025年04月27日 17:52,,2小時,お母さん何してるかな。会いたいな。お母さんは生きてるのに。なんで会えないんだろ。死んじゃったお父さんは毎日隣の部屋にいるような感じなのに。なんだかおかしいな。,False,False,4,2,0,1,1956,53,https://www.threads.net/@hoppeko_chan/post/DI8hZ1RPZ3p,2025年04月27日 17:52,,0,Ch,2025-04-27 17:52:00,Sunday,17,0,False,False,False,0.5,neutral,0.8122,positive,False,False,none,4
yxuz._7,2025年04月28日 17:29,,22小時,現在的男朋友會記錄女友的都很少見了,False,False,3664,34,692,413,60000,121,https://www.threads.net/@yxuz._7/post/DI_DkFZpzZ5,2025年04月28日 17:29,,0,Ch,2025-04-28 17:29:00,Monday,17,1,False,False,True,0.883461773395538,positive,0.9022,positive,True,False,none,4
y.yunxi.c,2025年04月27日 20:17,,23小時,拼盤搶票為什麼在平日啦我要焦慮死了 在學校根本不可能搶票 還是我要之後再去收啊我怕到時候真的都沒有票😭只想要跟上次差不多的位子就好 雖然很遠但是看得到生人真的很滿足🥺,False,False,3,5,0,0,758,124,https://www.threads.net/@y.yunxi.c/post/DI8yCCmSOLD,2025年04月27日 20:17,😭🥺,2,Ch,2025-04-27 20:17:00,Sunday,20,0,False,False,True,0.807894095182419,positive,0.8968,positive,True,False,1st,0
biffaboffa,2025年04月29日 13:57,,1小時,Bravo Canada. Bravo! 15,False,False,15,0,0,0,8185,370,https://www.threads.net/@biffaboffa/post/DJBQF9GtVps,2025年04月29日 13:57,,0,Ch,2025-04-29 13:57:00,Tuesday,13,0,False,True,False,0.5,neutral,0.9292,positive,False,False,none,4
chikaka1029,2025年04月28日 15:43,,3小時,買到A區，嗯…….還是主辦單位你們乾脆把A區都改成有椅子的大家比較輕鬆😌,False,False,28,0,1,0,1092,67,https://www.threads.net/@chikaka1029/post/DI-3eK1yAmi,2025年04月28日 15:43,😌,1,Ch,2025-04-28 15:43:00,Monday,15,0,False,False,True,0.299145957827568,negative,0.7862,negative,True,False,2nd,1
ochilli._,2025年04月28日 09:58,,13小時,📥📥 3,False,False,0,3,0,0,161,159,https://www.threads.net/@ochilli._/post/DI-QBGqvNXw,2025年04月28日 09:58,📥📥,2,Ch,2025-04-28 09:58:00,Monday,9,0,False,False,False,0.5,neutral,0.8006,positive,False,False,none,4
lea_yuqii_,2025年04月27日 23:51,NMIXX,18小時,沒抱有什麼希望但還是來問問看 有沒有恩瑟簽售嗨掰的時候有全程錄影的 我想跟你買影片 那天沒帶腳架真的是哭死🥲,False,False,5,11,0,1,863,189,https://www.threads.net/@lea_yuqii_/post/DI9KeRgzkyT,2025年04月27日 23:51,🥲,1,Ch,2025-04-27 23:51:00,Sunday,23,0,False,False,True,0.211451064944267,negative,0.8786,positive,True,False,mixed,3
beom._77,2025年04月28日 15:58,,7小時,恩聽A區序號開到1000多是要擠死人嗎,False,False,8,0,0,2,1007,268,https://www.threads.net/@beom._77/post/DI-5N5nJ57u,2025年04月28日 15:58,,0,Ch,2025-04-28 15:58:00,Monday,15,0,False,False,False,0.20668289065361,negative,0.804,positive,False,False,none,4
lx_shahina_bebi,2025年04月27日 19:20,,1小時,Hello jii Nasta huaa aap ka,False,False,2,0,0,0,198,699,https://www.threads.net/@lx_shahina_bebi/post/DI8rjniTwwt,2025年04月27日 19:20,,0,Ch,2025-04-27 19:20:00,Sunday,19,0,False,False,False,0.5,neutral,0.8109,positive,False,False,none,4
tsang.lawrence,2025年04月27日 10:57,,9小時,觀察左幾日網上反應 謝檸檬好似先係全香港最受歡迎明星 嗰種愛與恨、嗰種談資、嗰種神級 係劉華學友whoever都要企埋一邊嗰隻 真係到鳩你唔服,False,False,2,0,0,0,1021,1,https://www.threads.net/@tsang.lawrence/post/DI7x8uIzr8N,2025年04月27日 10:57,,0,Ch,2025-04-27 10:57:00,Sunday,10,0,False,False,True,0.844949007034302,positive,0.9039,positive,True,False,2nd,1
syy._.__,2025年04月28日 08:31,,14小時,話是你們在說錢是我們在花，站著說話不腰疼唄，有種你們就自己去演唱會現場舉燈牌，少在那邊審判別人粉籍，愛舉什麼舉什麼,False,False,1,0,0,0,265,13,https://www.threads.net/@syy._.__/post/DI-GAcZTYCD,2025年04月28日 08:31,,0,Ch,2025-04-28 08:31:00,Monday,8,0,False,False,True,0.779988497495651,positive,0.7738,negative,True,False,mixed,3
sergiotien,2025年04月29日 07:57,,8小時,Fb用手機打字怎麼這麼難打啊⋯⋯,False,False,2,0,0,0,807,47,https://www.threads.net/@sergiotien/post/DJAm8zpTF-M,2025年04月29日 07:57,,0,Ch,2025-04-29 07:57:00,Tuesday,7,0,False,False,False,0.78993558883667,positive,0.7514,negative,False,False,none,4
duoduo2755,2025年04月28日 22:17,,1小時,明天早餐：星巴克草莓芝心爆珠星冰乐💯 想想都觉得好笑,False,False,0,0,0,0,318,3,https://www.threads.net/@duoduo2755/post/DI_kgYAvckf,2025年04月28日 22:17,💯,1,Ch,2025-04-28 22:17:00,Monday,22,0,False,False,True,0.867673188447952,positive,0.8677,positive,True,False,none,4
_h1nnnna.y1,2025年04月27日 23:11,,20小時,tbz裡就只摸到李賢在的手 俺要一輩子做李賢在的小貓。,False,False,7,0,0,0,231,27,https://www.threads.net/@_h1nnnna.y1/post/DI9F-WJydcb,2025年04月27日 23:11,,0,Ch,2025-04-27 23:11:00,Sunday,23,0,False,False,False,0.868310511112213,positive,0.8445,positive,False,True,none,4
shih__0220,2025年04月27日 17:09,,4小時,有會考生對高中生活很期待的嗎？,False,False,1007,85,28,43,20000,10554,https://www.threads.net/@shih__0220/post/DI8chdDRnNw,2025年04月27日 17:09,,0,Ch,2025-04-27 17:09:00,Sunday,17,1,True,False,True,0.980184286832809,positive,0.8695,positive,True,False,none,4
sonder981014,2025年04月27日 22:09,,20小時,一回來滑脆被NMIXX洗版真的很開心，她們值得被更多人看見❤️,False,False,14,0,0,0,822,386,https://www.threads.net/@sonder981014/post/DI8-4WMvR5E,2025年04月27日 22:09,❤,1,Ch,2025-04-27 22:09:00,Sunday,22,0,False,False,True,0.962666533589363,positive,1.0,positive,True,False,3rd,2
lukewu666,2025年04月27日 16:14,留言區上車,5小時,徵男友～ 來自：台北 性別：女 生日：2002（89）/9/18 身高：160cm 稱呼：+0 喜歡的東西：玩 討厭的東西：芋頭 夢想：沒夢想 色不色：色色色 缺點：太多了,False,False,38,2,1,0,643,1257,https://www.threads.net/@lukewu666/post/DI8WLj4xeXP,2025年04月27日 16:14,,0,Ch,2025-04-27 16:14:00,Sunday,16,0,False,False,True,0.835373312234879,positive,0.7522,negative,True,False,none,4
unhappy_07.10,2025年04月27日 11:26,女同樓,9小時,有人要聊天嗎 女同樓,False,False,14,1,0,0,814,1,https://www.threads.net/@unhappy_07.10/post/DI71Rd7p9sb,2025年04月27日 11:26,,0,Ch,2025-04-27 11:26:00,Sunday,11,0,False,False,False,0.820462644100189,positive,0.8159,positive,False,False,none,4
rainnoud,2025年04月27日 14:06,,6小時,我感觉我是张元英梦女,False,False,0,0,0,0,305,1,https://www.threads.net/@rainnoud/post/DI8Hh0xRfvk,2025年04月27日 14:06,,0,Ch,2025-04-27 14:06:00,Sunday,14,0,False,False,True,0.841254383325577,positive,0.8413,positive,True,False,1st,0
zq.10_14,2025年04月29日 15:01,zq.10_14,38分鐘,就很不懂那些說女生身材 臉蛋怎樣怎樣的男生，靠自己長得跟像什麼一樣說不定鬼看到了也會被嚇到 到底誰給你的自信好意思說女生 搞笑 不然就是女生把自己打扮的漂漂亮亮的就說她一定是被很多人用過了，這思想是否太過骯髒，有的還說胸部比較小的女生 哇靠哥們要不你看看自己，就是太自卑嘛 難怪會說別人胸部小，女生沒嫌棄你就不錯了 可憐,False,False,1,0,0,0,0,13,https://www.threads.net/@zq.10_14/post/DJBXb2sT48X,2025年04月29日 15:01,,0,Ch,2025-04-29 15:01:00,Tuesday,15,0,False,False,True,0.23157799243927,negative,0.7895,negative,True,False,mixed,3
qy.___0123,2025年04月28日 07:18,,11小時,BND你真是絕了 回歸跟超多團撞,False,False,3,0,1,0,1087,69,https://www.threads.net/@qy.___0123/post/DI99pgHh9sB,2025年04月28日 07:18,,0,Ch,2025-04-28 07:18:00,Monday,7,0,False,False,True,0.819465339183807,positive,0.8185,positive,True,False,2nd,1
pilk6161,2025年04月27日 09:43,,11小時,剛分手沒多久 當你告訴我有對象時 我的內心沒有這麼崩潰過,False,False,5,0,1,0,420,0,https://www.threads.net/@pilk6161/post/DI7pcB5S27n,2025年04月27日 09:43,,0,Ch,2025-04-27 09:43:00,Sunday,9,0,False,False,True,0.229032427072525,negative,0.77,negative,True,False,mixed,3
brookiee.32,2025年04月29日 13:00,,3小時,Warriors up 3-1 let’s go one more game to the next round I want Steph to get his 5th ring.,False,False,2,0,1,0,969,1250,https://www.threads.net/@brookiee.32/post/DJBJlmltFeP,2025年04月29日 13:00,,0,Ch,2025-04-29 13:00:00,Tuesday,13,0,False,False,False,0.5,neutral,0.9451,positive,False,False,1st,0
chenyitong1503,2025年04月27日 09:00,,12小時,齁呦我真的捨不得 捨不得的 不只是你的人 還有和你一起的那些日,False,False,2,0,0,0,980,124,https://www.threads.net/@chenyitong1503/post/DI7kj4iTWWY,2025年04月27日 09:00,,0,Ch,2025-04-27 09:00:00,Sunday,9,0,False,False,True,0.831447064876556,positive,0.8257,positive,True,False,mixed,3
i_want_to_be_a_happy_potato,2025年04月28日 15:25,,3小時,嗚嗚嗚搶不到VIP只好先買A2ㅠㅠㅠㅠ 等公售再搶搶看VIP🥹,False,False,1,0,0,0,366,16,https://www.threads.net/@i_want_to_be_a_happy_potato/post/DI-1bL0ybi6,2025年04月28日 15:25,🥹,1,Ch,2025-04-28 15:25:00,Monday,15,0,False,False,True,0.825183886289597,positive,0.9846,positive,True,False,none,4
chenellerenee_,2025年04月27日 11:20,,10小時,"My kid just surviving off cheese sticks, yogurt & nuggets 😭",False,False,4,0,2,0,10000,348,https://www.threads.net/@chenellerenee_/post/DI70icfxC2H,2025年04月27日 11:20,😭,1,Ch,2025-04-27 11:20:00,Sunday,11,1,False,False,False,0.47,neutral,0.8263,positive,False,False,none,4
tumhari_piyari,2025年04月27日 18:44,,2小時,Who believes that Jesus Christ exists?,False,False,1,0,0,0,89,34917,https://www.threads.net/@tumhari_piyari/post/DI8nZtfyKIC,2025年04月27日 18:44,,0,Ch,2025-04-27 18:44:00,Sunday,18,0,True,False,False,0.5,neutral,0.7941,negative,False,False,none,4
_puuxy1o,2025年04月27日 16:02,,6小時,又要繼續協尋陳真了,False,False,2,0,0,0,426,874,https://www.threads.net/@_puuxy1o/post/DI8U6IJTadU,2025年04月27日 16:02,,0,Ch,2025-04-27 16:02:00,Sunday,16,0,False,False,False,0.969277679920197,positive,0.97,positive,False,False,none,4
jose.phineallen711,2025年04月27日 18:32,,2小時,Good morning everyone,False,False,2,0,0,0,1871,6,https://www.threads.net/@jose.phineallen711/post/DI8mB_dN-NI,2025年04月27日 18:32,,0,Ch,2025-04-27 18:32:00,Sunday,18,0,False,False,False,0.5,neutral,0.9919,positive,True,False,none,4
greatful0282,2025年04月27日 01:50,,19小時,Fun fact : 應承過你嘅嘢佢又做到，嗰個應該唔會係你男朋友，而係令一個😒,False,False,3,0,0,0,607,0,https://www.threads.net/@greatful0282/post/DI6zYXkzu5i,2025年04月27日 01:50,😒,1,Ch,2025-04-27 01:50:00,Sunday,1,0,False,False,True,0.79303166270256,positive,0.8152,positive,True,False,2nd,1
pari_laghari,2025年04月26日 22:48,pari_laghari,22小時,سب بدل گئے ہیں اب ہمارا بھی حق بنتا ہے بدلنے کا ۔۔۔۔۔💔😊🥲,False,False,37,15,0,3,1583,15,https://www.threads.net/@pari_laghari/post/DI6eh3rCDXQ,2025年04月26日 22:48,💔😊🥲,3,Ch,2025-04-26 22:48:00,Saturday,22,0,False,False,False,0.56,neutral,1.0,positive,False,False,none,4
kate00_070,2025年04月28日 10:32,,7小時,提醒一下…. 要匯款應援的話 看清楚是不是台灣的應援團隊唷😀 拒絕❌被吃豆腐從你我開始～ 被歸在魔族鄰居是搭咩的唷～,False,False,63,0,1,0,1248,87,https://www.threads.net/@kate00_070/post/DI-T1FSyihn,2025年04月28日 10:32,😀❌,2,Ch,2025-04-28 10:32:00,Monday,10,0,False,False,True,0.704291161894798,positive,0.7736,negative,True,False,mixed,3
dhhdjsd7,2025年04月27日 17:43,,3小時,我之前一直以為你不愛發限動 後來才從別人口中知道你都發摯友,False,False,0,0,0,0,71,0,https://www.threads.net/@dhhdjsd7/post/DI8gYhgB_OV,2025年04月27日 17:43,,0,Ch,2025-04-27 17:43:00,Sunday,17,0,False,False,True,0.853951990604401,positive,0.8178,positive,True,False,mixed,3
a_nchi.9,2025年04月28日 03:23,,14小時,說實話這四十分鐘真的像兩個半小時一樣精彩,False,False,18,0,0,0,1151,1408,https://www.threads.net/@a_nchi.9/post/DI9ix3dzvXo,2025年04月28日 03:23,,0,Ch,2025-04-28 03:23:00,Monday,3,0,False,False,True,0.7856724858284,positive,0.7782,negative,True,False,none,4
carmy_724,2025年04月28日 03:14,,20小時,屌 唔記得整個passport stamp 0人記得,False,False,2,0,0,0,625,75,https://www.threads.net/@carmy_724/post/DI9hzkTzFf3,2025年04月28日 03:14,,0,Ch,2025-04-28 03:14:00,Monday,3,0,False,False,False,0.822206020355225,positive,0.8037,positive,False,False,none,4
__mi_achool,2025年04月28日 17:58,,5小時,收到vip 了 原價讓一張 A2 2XX,False,False,1,1,0,0,487,130,https://www.threads.net/@__mi_achool/post/DI_G7Bey1E5,2025年04月28日 17:58,,0,Ch,2025-04-28 17:58:00,Monday,17,0,False,False,False,0.947391271591187,positive,0.9835,positive,False,False,none,4
kailashparmarwrites,2025年04月29日 01:33,,14小時,Threads are fun. Ask random questions. Get engagement,False,False,9,10,0,1,977,167,https://www.threads.net/@kailashparmarwrites/post/DI_7BvczcpU,2025年04月29日 01:33,,0,Ch,2025-04-29 01:33:00,Tuesday,1,0,False,False,False,0.5,neutral,0.8874,positive,False,False,none,4
jlight66,2025年04月28日 19:19,,4小時,繳稅月份就是底層勞工被剝削的月份，不說了，先來包地瓜球,False,False,6,2,0,0,863,968,https://www.threads.net/@jlight66/post/DI_QNa5hS-J,2025年04月28日 19:19,,0,Ch,2025-04-28 19:19:00,Monday,19,0,False,False,False,0.202160328626633,negative,0.8782,positive,False,False,none,4
jiny_u3,2025年04月28日 17:33,,22小時,可以賜給一個女生來聊聊天嗎？拜託啦,False,False,17,3,0,0,527,0,https://www.threads.net/@jiny_u3/post/DI_EFt1vwLM,2025年04月28日 17:33,,0,Ch,2025-04-28 17:33:00,Monday,17,0,True,False,False,0.441408082842827,neutral,0.8095,positive,False,False,none,4
anax._privvv,2025年04月27日 14:07,,6小時,Minecraft anyone?,False,False,7,2,0,0,1481,2,https://www.threads.net/@anax._privvv/post/DI8HtpjMbbl,2025年04月27日 14:07,,0,Ch,2025-04-27 14:07:00,Sunday,14,0,True,False,False,0.5,neutral,0.9617,positive,False,False,none,4
wwong_82,2025年04月28日 15:09,,4小時,啊啊啊啊啊搶到了！！！！ 3900！！！各位露內6/20見😍,False,False,44,8,0,0,2026,155,https://www.threads.net/@wwong_82/post/DI-zjAKPoH8,2025年04月28日 15:09,😍,1,Ch,2025-04-28 15:09:00,Monday,15,0,False,True,False,0.78188377559185,positive,1.0,positive,False,True,none,4
youth_dalnim_10102486,2025年04月27日 13:33,東海岸 east coast,8小時,裡面正在彩排最好的朋友！！！ 東海岸 east coast,False,False,388,4,0,37,7132,507,https://www.threads.net/@youth_dalnim_10102486/post/DI8Dy5ezbxV,2025年04月27日 13:33,,0,Ch,2025-04-27 13:33:00,Sunday,13,0,False,True,True,0.966910734772682,positive,0.9932,positive,True,True,none,4
ooaa_0101,2025年04月28日 20:03,,3小時,🆘 我家的雨傘被我拿去林口體育館然後我忘記帶回來了,False,False,0,0,0,0,302,9,https://www.threads.net/@ooaa_0101/post/DI_VODSyA-R,2025年04月28日 20:03,🆘,1,Ch,2025-04-28 20:03:00,Monday,20,0,False,False,True,0.782849669456482,positive,0.7777,negative,True,False,1st,0
good_moguring,2025年04月28日 18:59,,4小時,我覺得我屋企人知道我自己一個去大陸追星呢件事會嚴重過知道我自己一個去韓國日本泰國台灣追星😅所以我會缺席,False,False,7,0,0,0,382,32,https://www.threads.net/@good_moguring/post/DI_N6PTy9nL,2025年04月28日 18:59,😅,1,Ch,2025-04-28 18:59:00,Monday,18,0,False,False,True,0.335922963023186,neutral,0.813,positive,True,False,1st,0
yumerin404,2025年04月28日 14:03,,9小時,媽的，父母看到偶像團體就是動漫動漫，媽的有夠可悲,False,False,2,1,0,0,571,485,https://www.threads.net/@yumerin404/post/DI-sFNsh9DZ,2025年04月28日 14:03,,0,Ch,2025-04-28 14:03:00,Monday,14,0,False,False,True,0.0346733629703522,negative,0.8973,positive,True,False,none,4
darrelseib,2025年04月28日 20:25,,19小時,It’s election day in Canada. In Saskatchewan the polls open at 7:30am. I’ll be voting before I leave for work.,False,False,34,3,0,2,915,4179,https://www.threads.net/@darrelseib/post/DI_XyIFAAaY,2025年04月28日 20:25,,0,Ch,2025-04-28 20:25:00,Monday,20,0,False,False,False,0.5,neutral,0.8394,positive,False,False,1st,0
marcla1133,2025年04月27日 18:54,,2小時,Halal is always beautiful_🌸🌼,False,False,17,1,0,0,1259,7830,https://www.threads.net/@marcla1133/post/DI8ojsFMwbt,2025年04月27日 18:54,🌸🌼,2,Ch,2025-04-27 18:54:00,Sunday,18,0,False,False,False,0.5,neutral,0.7982,negative,False,False,none,4
follow_the_light_777,2025年04月28日 14:59,,4小時,好難過... 哥哥們都出來說話了 這場festival我一定要盡全力享受！！！,False,False,10,0,0,0,548,86,https://www.threads.net/@follow_the_light_777/post/DI-yaVPyYa_,2025年04月28日 14:59,,0,Ch,2025-04-28 14:59:00,Monday,14,0,False,True,True,0.797924220561981,positive,0.8431,positive,True,True,1st,0
shakazilla.fk,2025年04月29日 10:24,,5小時,wow man. Canada's fucked !! time to dip out,False,False,10,0,0,0,140,27,https://www.threads.net/@shakazilla.fk/post/DJA3zx9v_Vp,2025年04月29日 10:24,,0,Ch,2025-04-29 10:24:00,Tuesday,10,0,False,True,False,0.5,neutral,0.7906,negative,False,True,none,4
lilinibb_,2025年04月28日 17:49,,5小時,尊重很難嗎？徐煐淏很認真的對粉絲們表達感謝 結果才剛講沒幾句 就打斷他 叫其他成員的名字 超級沒禮貌 我第一次看到徐煐淏在這麼多人面前眼眶泛淚 自己那麼難過 但發言完還是顧著大家的情緒 炒熱演唱會氣氛 即使被這樣對待還是顧及著大家的情緒 這麼溫柔的人卻沒有被某些尖叫雞尊重,False,False,11,0,0,0,289,1,https://www.threads.net/@lilinibb_/post/DI_F7TDTht-,2025年04月28日 17:49,,0,Ch,2025-04-28 17:49:00,Monday,17,0,True,False,True,0.522315740585327,neutral,0.8376,positive,True,False,mixed,3
