author,post_time,topic,time_info,content,has_photo,has_video,like_count,reply_count,repost_count,share_count,view_count,followers_count,post_url,scrape_time,emojis,emoji_count,lang,scrape_time_origin,post_weekday,post_hour,viral,has_question,has_exclaim
ggun8888,2025-04-29T13:44:25.000Z,拼一個小時拿下170w 自己看‼️,2小時,每月百萬特別企劃🔥 你相信我10w進場我夠不夠挺…？,False,False,61,20,7,11,153,49,https://www.threads.net/@ggun8888/post/DJCFkpMyHhf,2025年04月30日 08:09,🔥,1,Ch,2025-04-30 08:09:18.336106+08:00,Wednesday,8,0,True,False
pengyangchang,2025-04-29T09:24:00.000Z,MT真人,6小時,如果有想來看劍客的要快 醫生說這兩天如果沒有明顯起色 人應該是難回來了 祈禱一切順利 拜託媽祖保佑他！！,False,False,1,0,0,0,88,0,https://www.threads.net/@pengyangchang/post/DJBnxUDTz5N,2025年04月30日 08:09,,0,Ch,2025-04-30 08:09:33.466960+08:00,Wednesday,8,0,False,True
wks_db,2025-04-29T14:13:33.000Z,wks_db,1小時,結構今年はちゃんと叩いてる。,False,False,0,0,0,0,465,2,https://www.threads.net/@wks_db/post/DJCI6DIzYw_,2025年04月30日 08:09,,0,Ch,2025-04-30 08:09:56.224522+08:00,Wednesday,8,0,False,False
dave.hirst,2025-04-29T13:49:23.000Z,,2小時,Amazon have apparently decided that they are not going to carry the can when the proverbial hits the fan & 34 Felonies tariffs hit average working Americans $,False,False,12,1,0,3,16000,786,https://www.threads.net/@dave.hirst/post/DJCGJEJtc6n,2025年04月30日 08:10,,0,en,2025-04-30 08:10:11.200510+08:00,Wednesday,8,1,False,False
ocularnervosa,2025-04-29T13:48:48.000Z,,2小時,"So let me get this straight, Republicans who cheered when restaurants showed the increase in price due to a higher minimum wage are upset because Amazon will show the price increase due to Krasnov’s stupid tariffs. O…K…",False,False,217,0,4,2,10000,1496,https://www.threads.net/@ocularnervosa/post/DJCGEtrp_rh,2025年04月30日 08:10,,0,en,2025-04-30 08:10:26.319113+08:00,Wednesday,8,1,False,False
ae68.8,2025-04-29T14:05:06.000Z,甜島交友日記,2小時,正妹最多的軟件🫣 第五名：FB 第四名：X 第三名：tiktok 第二名：ig 第一名：甜島 1,False,False,1,0,0,0,48,1,https://www.threads.net/@ae68.8/post/DJCH8GJvsPH,2025年04月30日 08:10,🫣,1,Ch,2025-04-30 08:10:41.368313+08:00,Wednesday,8,0,False,False
wa_peace1010,2025-04-29T04:15:04.000Z,,11小時,詢問廣大的脆友～ 如果小朋友剛更改並列原住民，需要更換護照嗎？ 外交部電話都打不通，只好上網尋求幫助，謝謝脆友們,False,False,1,4,0,2,1426,139,https://www.threads.net/@wa_peace1010/post/DJBEanGSywD,2025年04月30日 08:10,,0,Ch,2025-04-30 08:10:56.473632+08:00,Wednesday,8,0,True,False
pac_north_guy,2025-04-29T14:21:21.000Z,Amazon,1小時,"Good morning! Btw the ""fully transparent"" White House administration is furious at Amazon for planning to show the costs of tariffs on items it sells.reuters.com/busin…",False,False,8,0,0,0,611,752,https://www.threads.net/@pac_north_guy/post/DJCJzJDp2Mp,2025年04月30日 08:11,,0,en,2025-04-30 08:11:11.514557+08:00,Wednesday,8,0,False,True
goat_0217,2025-04-29T12:01:55.000Z,goat_0217,4小時,妳明明不喜歡我，為什麼要找我聊天。,False,False,0,0,0,0,121,0,https://www.threads.net/@goat_0217/post/DJB515HpMbP,2025年04月30日 08:11,,0,Ch,2025-04-30 08:11:26.590584+08:00,Wednesday,8,0,False,False
0love.12_,2025-04-29T13:46:42.000Z,,2小時,屌 佢真係好靚仔 但已經有女朋友 好可惜！ 2,False,False,2,0,0,0,1549,1,https://www.threads.net/@0love.12_/post/DJCF1TyzSBL,2025年04月30日 08:11,,0,Ch,2025-04-30 08:11:51.778222+08:00,Wednesday,8,0,False,True
ruevolley,2025-04-29T14:51:51.000Z,,1小時,Watching maga meltdown over Canada while having to accept who actually pays for Trumps tariffs is making my month. 😂,False,False,203,1,7,0,2224,4572,https://www.threads.net/@ruevolley/post/DJCNSkbA192,2025年04月30日 08:12,😂,1,en,2025-04-30 08:12:06.949104+08:00,Wednesday,8,0,False,False
taylornation,2025-04-29T15:02:50.000Z,,1小時,Do you really want to know where I was April 29? 💙,True,False,2198,63,192,27,39000,1884923,https://www.threads.net/@taylornation/post/DJCOi-ARaMA,2025年04月30日 08:12,💙,1,en,2025-04-30 08:12:30.608103+08:00,Wednesday,8,1,True,False
khy_0069,2025-04-29T15:00:26.000Z,khy_0069,1小時,Hi I am a teenager girl My name starts from K' 🫤,False,False,4,4,0,1,115,3,https://www.threads.net/@khy_0069/post/DJCORWoSfNx,2025年04月30日 08:12,🫤,1,en,2025-04-30 08:12:46.052190+08:00,Wednesday,8,0,False,False
jsca.ii6,2025-04-29T15:27:16.000Z,,45分鐘,"Group chat for international friends just for fun only, anyone can join :)",False,False,2,0,0,0,45,3,https://www.threads.net/@jsca.ii6/post/DJCRV-7z64q,2025年04月30日 08:13,,0,en,2025-04-30 08:13:10.071176+08:00,Wednesday,8,0,False,False
lenac.wh,2025-04-28T17:38:38.000Z,,22小時,阿滴人也太好…到底幹嘛要道歉,True,True,0,0,0,0,0,0,https://www.threads.net/@lenac.wh/post/DI_7lOlt-_m,2025年04月30日 08:13,,0,Ch,2025-04-30 08:13:25.045623+08:00,Wednesday,8,0,False,False
,2025-04-28T15:16:18.000Z,,1天,回覆鍾明軒,True,True,0,0,0,0,0,0,https://www.threads.net/@rayduenglish/post/DI_qL3Ut6VM,2025年04月30日 08:13,,0,Ch,2025-04-30 08:13:39.834101+08:00,Wednesday,8,0,False,False
vrr_pov,2025-04-29T13:36:18.000Z,,2小時,"run to me when the world gets mean to you, okay?",False,False,0,0,0,0,0,0,https://www.threads.net/@vrr_pov/post/DJCEpO8vsLJ,2025年04月30日 08:13,,0,en,2025-04-30 08:13:54.633718+08:00,Wednesday,8,0,True,False
realkarasantoro_,2025-04-29T13:31:52.000Z,,2小時,Beyoncé 😮‍💨😮‍💨😮‍💨😮‍💨😮‍💨😮‍💨 1,False,False,0,0,0,0,0,0,https://www.threads.net/@realkarasantoro_/post/DJCEIwSRlZ8,2025年04月30日 08:14,😮💨😮💨😮💨😮💨😮💨😮💨,12,fr,2025-04-30 08:14:09.651433+08:00,Wednesday,8,0,False,False
so__yul_p,2025-04-29T13:23:36.000Z,so__yul_p,2小時,다시 일하고 싶다,False,False,0,0,0,0,0,0,https://www.threads.net/@so__yul_p/post/DJCDMIUz6JU,2025年04月30日 08:14,,0,ko,2025-04-30 08:14:34.256195+08:00,Wednesday,8,0,False,False
geryuiop,2025-04-29T16:00:36.000Z,三麗鷗娃包,14分鐘,三麗鷗娃包 #售 全新三麗鷗娃包 有美樂蒂*1 雙子星*2 換大耳狗、庫洛米、帕恰狗 🉑台中面交/賣貨便貨付,True,False,0,0,0,0,0,0,https://www.threads.net/@geryuiop/post/DJCVKDZzK0G,2025年04月30日 08:14,🉑,1,Ch,2025-04-30 08:14:59.676422+08:00,Wednesday,8,0,False,False
tahwithluv,2025-04-29T14:50:11.000Z,,1小時,no because what do you mean i fly out of korea 2 days before jin’s tour starts 💔,False,False,0,0,0,0,0,0,https://www.threads.net/@tahwithluv/post/DJCNGR1SlXB,2025年04月30日 08:15,💔,1,en,2025-04-30 08:15:14.655083+08:00,Wednesday,8,0,False,False
asian_dot_,2025-04-29T14:29:58.000Z,,1小時,Is there a movie you want us to watch together?,False,False,0,0,0,0,0,0,https://www.threads.net/@asian_dot_/post/DJCKyNBPefR,2025年04月30日 08:15,,0,en,2025-04-30 08:15:29.438267+08:00,Wednesday,8,0,True,False
csher._,2025-04-29T12:34:49.000Z,,3小時,難得今日係久違可以係屋企唔使出街好好地me time左一波 心情好好 結果 老母一返嚟屌7我一輪 一日既好心情即刻冇左。。。,False,False,0,0,0,0,0,0,https://www.threads.net/@csher._/post/DJB9m7GvuLx,2025年04月30日 08:15,,0,Ch,2025-04-30 08:15:44.320774+08:00,Wednesday,8,0,False,False
dunglamphientui0_0,2025-04-29T13:46:58.000Z,,2小時,dm tới threads cũng phả có threads clone,False,False,0,0,0,0,0,0,https://www.threads.net/@dunglamphientui0_0/post/DJCF3VCBeqT,2025年04月30日 08:15,,0,ga,2025-04-30 08:15:59.087239+08:00,Wednesday,8,0,False,False
09._c,2025-04-29T13:37:30.000Z,09._c,2小時,點樣先可以令到 唔同級 冇mutual嘅crush 有交集... 唯一見到佢就係練波嘅時候 最多都係俾下波讓下位 點先可以傾到計,False,False,0,0,0,0,0,0,https://www.threads.net/@09._c/post/DJCEyBdBKp0,2025年04月30日 08:16,,0,Ch,2025-04-30 08:16:13.919551+08:00,Wednesday,8,0,False,False
soafer_tin13,2025-04-29T14:33:01.000Z,,1小時,Ig friends? I don't unfollow,False,False,0,0,0,0,0,0,https://www.threads.net/@soafer_tin13/post/DJCLIqSBFkS,2025年04月30日 08:16,,0,en,2025-04-30 08:16:28.848744+08:00,Wednesday,8,0,True,False
awaywithamber,2025-04-29T14:28:36.000Z,,1小時,"I’m simultaneously feeling overjoyed by Canada’s election results and heartbroken for what could’ve been here in the U.S. Instead of democracy, we get to have poop milk and measles.",False,False,0,0,0,0,0,0,https://www.threads.net/@awaywithamber/post/DJCKoOYJv--,2025年04月30日 08:16,,0,en,2025-04-30 08:16:43.708622+08:00,Wednesday,8,0,False,False
gibsonoma,2025-04-29T13:49:49.000Z,COWBOY CARTER TOUR,2小時,"I’m so happy that we’re reentering a moment on the internet where we will be inundated with new videos of the performer of our generation, Beyoncé, performing on every single one of our timelines. COWBOY CARTER TOUR",False,False,0,0,0,0,0,0,https://www.threads.net/@gibsonoma/post/DJCGMOLuS28,2025年04月30日 08:17,,0,en,2025-04-30 08:17:12.802134+08:00,Wednesday,8,0,False,False
mortfrom,2025-04-29T12:15:50.000Z,,4小時,I bet Trump is calling 200 Amazon orders ‘trade deals.’,False,False,0,0,0,0,0,0,https://www.threads.net/@mortfrom/post/DJB7bzyOUwr,2025年04月30日 08:17,,0,en,2025-04-30 08:17:43.045779+08:00,Wednesday,8,0,False,False
copalaya,2025-04-29T07:43:43.000Z,copalaya,8小時,我覺得婆媳關係處理好 長輩們也比較容易看到孫子 你對媳婦不好，那就休想看孫子了￼ 別總是嫌棄媳婦￼，講沒兩句話就要調侃她￼，表面上你贏了 🤣私底下有好處嗎？,False,False,0,0,0,0,0,0,https://www.threads.net/@copalaya/post/DJBcS1LvDlM,2025年04月30日 08:21,🤣,1,Ch,2025-04-30 08:21:28.919392+08:00,Wednesday,8,0,True,False
caiyu_0822,2025-05-02T17:43:08.000Z,caiyu_0822 楓之谷Artale,9小時,終於2轉了 長大肝不動 練很慢 掛機回來發現遇到扣名聲怪人 熟悉的感覺回來了😂,True,False,185,26,0,0,9796,9,https://www.threads.net/@caiyu_0822/post/DJKPRpkSE-4,2025年05月03日 18:45,😂,1,Ch,2025-05-03 18:45:54.977576+08:00,Saturday,18,0,False,False
,2025-05-02T11:19:30.000Z,,15小時,水瓶座總是用理性掩飾內心的感性 與其說他們是未來的思想者 不如說他們是為現實鋪路的夢想家 愛情中的他們也許不會表達太多 但那份忠誠和深度 只有真正懂他的人才能體會,False,False,88,2,2,1,1555,3231,https://www.threads.net/@0120_0219_yyds/post/DJJjX3ZPuZh,2025年05月03日 18:46,,0,Ch,2025-05-03 18:46:11.693336+08:00,Saturday,18,0,False,False
,2025-05-01T06:06:48.000Z,吉伊卡哇,1天,chiikawa 1/5動畫更新🎂 ￼今天是兩位寶寶的生日！ 小chii & 小八 生日快樂🥳,True,True,2741,13,201,601,55000,36863,https://www.threads.net/@chiikawa_manga/post/DJGaytaxovW,2025年05月03日 18:46,🎂🥳,2,Ch,2025-05-03 18:46:28.607601+08:00,Saturday,18,1,False,True
,2025-05-02T06:38:21.000Z,,20小時,到底在吵什麼,True,False,1869,18,79,262,32000,100032,https://www.threads.net/@sagittariustw88/post/DJJDMsyh6C8,2025年05月03日 18:46,,0,Ch,2025-05-03 18:46:45.511039+08:00,Saturday,18,1,False,False
wumasi_cai,2025-05-02T21:53:18.000Z,,4小時,我這也算是圓夢了？？,True,False,5,2,0,0,1106,78,https://www.threads.net/@wumasi_cai/post/DJKr6AzTyqt,2025年05月03日 18:47,,0,Ch,2025-05-03 18:47:02.010353+08:00,Saturday,18,0,True,False
,2025-05-02T11:49:37.000Z,,14小時,"2025年還在拍YouTube的人～🎵 1,",True,False,1991,1,0,4,42000,184883,https://www.threads.net/@beauty___wu/post/DJJm0ekSqM6,2025年05月03日 18:47,🎵,1,Ch,2025-05-03 18:47:19.093761+08:00,Saturday,18,1,False,False
,2025-05-02T04:32:01.000Z,,22小時,換個髮型，換個心情 馬上人品大爆發 遇到楊謹華！！！ 本人超漂亮的🥹原本我怕打擾人家 結果我老公拉著我說 機會難得 我來幫你問 好好笑🤣！！！ 一定是這顆頭啦 超幸運的 這次換了粉色 還剪了一顆可旁分可瀏海的頭 女生真的要給莉娜用頭髮 男生我沒把握@nuhair_icelina,True,True,3350,46,0,27,70000,66232,https://www.threads.net/@babes.8271/post/DJI0vUhTqZA,2025年05月03日 18:47,🥹🤣,2,Ch,2025-05-03 18:47:35.815219+08:00,Saturday,18,1,False,True
,2025-05-03T02:30:34.000Z,,17分鐘,修想騎車 很久沒來面對的單車運動 感覺需要一個強力的目標來激勵自己了😌😌 把握今日好天氣 外出騎一波 #踩一踩就到了 #沒有到不了只有踩不到slopecafe_@rascalstkr,True,True,39,0,0,1,2038,274180,https://www.threads.net/@lefthere036/post/DJLLoRuIDTJ,2025年05月03日 18:47,😌😌,2,Ch,2025-05-03 18:47:52.624484+08:00,Saturday,18,0,False,False
,2025-05-01T09:30:44.000Z,chiikawa,1天,chiikawa 1/5漫畫更新 繁中漢化🎂 ￼老師真的很愛童話故事的設定啊 這次不做王子 來當公主了🤣 想快點回家玩層層疊的小八公主￼👑 玻璃鞋掉了的灰姑娘小chii👠 還有很有商業頭腦的王子兔🔮 謝謝你們一直以來的陪伴 小chii&小八￼生日快樂￼￼✨,True,False,5957,62,364,2651,80000,36863,https://www.threads.net/@chiikawa_manga/post/DJGyIXPxNzE,2025年05月03日 18:48,🎂🤣👑👠🔮✨,6,Ch,2025-05-03 18:48:09.276939+08:00,Saturday,18,1,False,False
,2025-05-01T15:40:49.000Z,,1天,越催 我越不想做🥱 #巨蟹座 #星座,True,True,847,42,53,109,23000,99217,https://www.threads.net/@cancertw88/post/DJHcewISzuB,2025年05月03日 18:48,🥱,1,Ch,2025-05-03 18:48:26.254684+08:00,Saturday,18,1,False,False
sophia_o118,2025-05-02T19:57:58.000Z,,6小時,痛扁進化妖魔日記📓 Day1 齒輪2959個 手套攻擊60%卷0個 鑽盾0個,True,False,34,9,0,1,1439,27,https://www.threads.net/@sophia_o118/post/DJKetMpzn76,2025年05月03日 18:48,📓,1,Ch,2025-05-03 18:48:42.803422+08:00,Saturday,18,0,False,False
dylee.an已轉發,2025-05-02T01:56:58.000Z,meow_meme2319,1天,長得很像遊戲王卡的烤焦的鬆餅,True,False,120000,504,7868,8104,870000,3147,https://www.threads.net/@meow_meme2319/post/DJIi_xhTtgW,2025年05月03日 18:48,,0,Ch,2025-05-03 18:48:59.520463+08:00,Saturday,18,1,False,False
jellyboxnovels,2025-05-02T18:30:03.000Z,,8小時,室友打魔物 我打色文 故事女主在叫 煌雷龍也在叫,False,False,4,2,0,0,521,131,https://www.threads.net/@jellyboxnovels/post/DJKUpXOzdBr,2025年05月03日 18:49,,0,Ch,2025-05-03 18:49:21.359604+08:00,Saturday,18,0,False,False
,2025-05-01T02:49:41.000Z,水瓶座日常,1天,🐢《水瓶座的猶豫不決》──為何總在選擇間徘徊？ 1.思維多線並行 水瓶腦中同時開著好幾個分頁，Ａ方案、Ｂ方案、C方案，各自有優點，他們要先把所有細節都想透，才肯下定決心。 2.追求最佳解答 他們不甘於「差不多就好」，總想找到那個最完美、最合理的方案。越怕錯，就越拖延選擇。 3.擔心失去自由 一旦承諾，就意味著要投入資源和時間。水瓶怕一旦決定了，就失去繼續探索其他可能性的空間。 4.理性與感性拉扯 理性告訴他最划算的選擇，感性卻可能更渴望心動的那一刻。這場內心拔河讓他猶豫不決。 5.外界建議太多 好多人給他各種意見，水瓶不想盲從，也不想得罪人，所以常常左右為難。 📌 水瓶的猶豫，不是軟弱，而是因為想把每條路都走得更精彩。適時給予耐心和結構化的協助，他也能在自由與效率間找到平衡！,False,False,36,1,1,2,1272,21,https://www.threads.net/@jtmini0209/post/DJGEO-rJ12-,2025年05月03日 18:49,🐢📌,2,Ch,2025-05-03 18:49:38.090714+08:00,Saturday,18,0,True,True
,2025-05-01T11:19:34.000Z,,1天,想念當時我們的無話不說,False,False,9,4,0,1,392,3518,https://www.threads.net/@caoca._o/post/DJG-le1y7qB,2025年05月03日 18:49,,0,Ch,2025-05-03 18:49:54.790792+08:00,Saturday,18,0,False,False
,2025-05-02T14:04:18.000Z,,12小時,巴釐島直接抓一個路邊英國小哥前往禁忌之地！ 完整影片在留言處,True,True,903,3,1,17,49000,174914,https://www.threads.net/@chialing_maze/post/DJJ2GXWhWBV,2025年05月03日 18:50,,0,Ch,2025-05-03 18:50:11.647573+08:00,Saturday,18,1,False,True
,2025-05-02T08:19:44.000Z,,18小時,當年你用盡心機傷害這麼多人 如今嚐到一樣的感受應該自省_____。,False,False,403,9,0,4,45000,77935,https://www.threads.net/@ban.mei.onnnnni/post/DJJOzNbyNaY,2025年05月03日 18:50,,0,Ch,2025-05-03 18:50:28.403413+08:00,Saturday,18,1,False,False
,2025-05-02T09:00:00.000Z,,17小時,只需要1、2個懂自己ㄉ就夠了！,True,False,286,3,22,29,10000,92943,https://www.threads.net/@piscestw88/post/DJJTaIwzDoQ,2025年05月03日 18:50,,0,Ch,2025-05-03 18:50:45.331242+08:00,Saturday,18,1,False,True
hahahawww33,2025-05-02T17:11:54.000Z,楓之谷,9小時,🍁🍁🍁 當年國中玩楓谷大概是我交友關係 最亂的時候了（？ 交了好幾任網公，裡面包含國中小生、甚至出社會的人都有，到底怎麼做到的 創男角故意打扮成女的騙男生 甚至跟女角色的結婚哈哈哈 現在網路I人 玩遊戲都單機 總之，是一段青春的回憶呢😆 楓之谷,False,False,8,0,0,0,501,0,https://www.threads.net/@hahahawww33/post/DJKLs6pPFHB,2025年05月03日 18:51,🍁🍁🍁😆,4,Ch,2025-05-03 18:51:02.077052+08:00,Saturday,18,0,True,False
,2025-05-01T13:55:30.000Z,吉伊卡哇 ちいかわ,1天,玻璃鞋致富 蓋茲比烏薩奇,True,False,1764,10,52,211,22000,18127,https://www.threads.net/@iloveusagiyaaaaahaaaaa/post/DJHQbndSWMa,2025年05月03日 18:51,,0,Ch,2025-05-03 18:51:18.628633+08:00,Saturday,18,1,False,False
nameless.page01已轉發,2025-05-02T09:35:27.000Z,zya.zheng,17小時,大家好~ 我又要開始巡視啦~,True,True,4460,38,158,211,56000,20088,https://www.threads.net/@zya.zheng/post/DJJXdxNTYLb,2025年05月03日 18:51,,0,Ch,2025-05-03 18:51:41.147496+08:00,Saturday,18,1,False,False
c.esa.mumu,2025-05-02T10:03:02.000Z,楓之谷Artale,16小時,最近這個懷舊版出了後發現很多有趣的事 1. 大家平均年紀似乎都在26～30（？） 看來還是之前小時候玩的那批人😆 2. 通常都是眼睛酸或腰酸背痛等等就會自動休息 不再是小時候被爸媽管著玩太久要關機🤣 3. 不只是拼命練等 現在認真每個任務都破 就是想體會小時候楓之谷遊戲的感覺😍 4. 尬廣進化到國際尬廣 發現台灣人真的很幽默😂 5. 長大了有錢可以買自己想要的東西了🥹 想買什麼就買什麼 成年人的快樂😂 6. 不知道是不是因為大家都長大了所以我覺得有禮貌的人們滿多的 打組隊也會互相 還有什麼呢？謝謝楓之谷讓我回到童年,True,False,601,46,9,65,15000,902,https://www.threads.net/@c.esa.mumu/post/DJJanyrhu9e,2025年05月03日 18:51,😆🤣😍😂🥹😂,6,Ch,2025-05-03 18:51:58.365131+08:00,Saturday,18,1,True,False
,2025-05-02T13:33:04.000Z,吉伊卡哇,13小時,什麼都沒發生呢,True,True,501,4,13,33,12000,26712,https://www.threads.net/@chiikawameme/post/DJJyoCeyvKv,2025年05月03日 18:52,,0,Ch,2025-05-03 18:52:15.642164+08:00,Saturday,18,1,False,False
mia2025799,2025-05-02T12:45:08.000Z,甜島交友日記,14小時,還沒推出 註冊人數做多的手機熱門軟體 top5 第五名：明日方舟-（600萬） 第四名：傳說對決-（650萬） 第三名：甜島-（780萬） 第二名：鳴潮-（800萬） 第一名：我獨自升級-（850萬）,False,False,0,0,0,0,182,10,https://www.threads.net/@mia2025799/post/DJJtLF_zXf7,2025年05月03日 18:52,,0,Ch,2025-05-03 18:52:33.144421+08:00,Saturday,18,0,False,False
